Date/Time,Year,Month,Day,Time,Data Quality,Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx Flag,Wind Chill Flag,Weather
2016-08-20 22:00,2016,8,20,22:00,‡,19.3,,16.4,,83.0,,21.0,,4.0,,48.3,,100.79,,,,Clear
2016-08-21 01:00,2016,8,21,01:00,‡,17.6,,15.1,,85.0,,28.0,,15.0,,48.3,,100.76,,,,Clear
2016-08-21 04:00,2016,8,21,04:00,‡,16.4,,15.3,,93.0,,34.0,,5.0,,48.3,,100.73,,,,Clear
2016-08-21 07:00,2016,8,21,07:00,‡,18.3,,15.6,,84.0,,12.0,,14.0,,48.3,,100.8,,,,Mainly Clear
2016-08-21 10:00,2016,8,21,10:00,‡,19.4,,12.5,,64.0,,12.0,,23.0,,48.3,,100.91,,,,Mainly Clear
2016-08-21 13:00,2016,8,21,13:00,‡,20.1,,12.9,,63.0,,14.0,,9.0,,48.3,,101.02,,,,Mostly Cloudy
2016-08-21 16:00,2016,8,21,16:00,‡,19.1,,13.6,,70.0,,24.0,,12.0,,32.2,,101.03,,,,Mostly Cloudy
2016-08-21 19:00,2016,8,21,19:00,‡,16.6,,12.8,,78.0,,30.0,,19.0,,48.3,,101.07,,,,Mostly Cloudy
2016-08-21 22:00,2016,8,21,22:00,‡,17.4,,11.9,,70.0,,26.0,,28.0,,32.2,,101.18,,,,Mostly Cloudy
2016-08-22 01:00,2016,8,22,01:00,‡,16.5,,10.0,,65.0,,28.0,,35.0,,32.2,,101.28,,,,Mostly Cloudy
2016-08-22 04:00,2016,8,22,04:00,‡,15.3,,10.3,,72.0,,28.0,,23.0,,32.2,,101.41,,,,Mostly Cloudy
2016-08-22 07:00,2016,8,22,07:00,‡,16.4,,11.6,,73.0,,31.0,,10.0,,48.3,,101.61,,,,Mainly Clear
2016-08-22 10:00,2016,8,22,10:00,‡,18.3,,12.2,,67.0,,31.0,,5.0,,48.3,,101.78,,,,Mostly Cloudy
2016-08-22 13:00,2016,8,22,13:00,‡,19.2,,10.8,,58.0,,20.0,,14.0,,48.3,,101.84,,,,Mainly Clear
2016-08-22 16:00,2016,8,22,16:00,‡,19.7,,9.7,,52.0,,22.0,,14.0,,48.3,,101.85,,,,Mainly Clear
2016-08-22 19:00,2016,8,22,19:00,‡,17.9,,11.1,,64.0,,19.0,,10.0,,48.3,,101.83,,,,Clear
2016-08-22 22:00,2016,8,22,22:00,‡,16.3,,10.2,,67.0,,4.0,,5.0,,32.2,,101.97,,,,Clear
2016-08-23 01:00,2016,8,23,01:00,‡,14.7,,10.4,,75.0,,3.0,,4.0,,32.2,,102.02,,,,Clear
2016-08-23 04:00,2016,8,23,04:00,‡,12.7,,10.3,,85.0,,31.0,,11.0,,32.2,,102.09,,,,Clear
2016-08-23 07:00,2016,8,23,07:00,‡,16.2,,13.2,,82.0,,29.0,,18.0,,48.3,,102.2,,,,Mainly Clear
2016-08-23 10:00,2016,8,23,10:00,‡,18.4,,13.3,,72.0,,28.0,,21.0,,48.3,,102.27,,,,Mainly Clear
2016-08-23 13:00,2016,8,23,13:00,‡,20.0,,13.6,,66.0,,30.0,,18.0,,48.3,,102.21,,,,Mainly Clear
2016-08-23 16:00,2016,8,23,16:00,‡,20.6,,14.4,,67.0,,29.0,,18.0,,48.3,,102.11,,,,Mainly Clear
2016-08-23 19:00,2016,8,23,19:00,‡,18.3,,14.5,,78.0,,30.0,,14.0,,48.3,,102.05,,,,Mainly Clear
2016-08-23 22:00,2016,8,23,22:00,‡,16.0,,13.7,,86.0,,31.0,,6.0,,32.2,,102.15,,,,Clear
2016-08-24 01:00,2016,8,24,01:00,‡,16.3,,14.2,,87.0,,34.0,,5.0,,32.2,,102.21,,,,Clear
2016-08-24 04:00,2016,8,24,04:00,‡,15.9,,14.5,,91.0,,29.0,,18.0,,32.2,,102.3,,,,Clear
2016-08-24 07:00,2016,8,24,07:00,‡,17.3,,14.8,,85.0,,30.0,,24.0,,48.3,,102.42,,,,Mainly Clear
2016-08-24 10:00,2016,8,24,10:00,‡,19.7,,14.8,,73.0,,29.0,,23.0,,48.3,,102.42,,,,Clear
2016-08-24 13:00,2016,8,24,13:00,‡,21.8,,15.3,,66.0,,30.0,,20.0,,48.3,,102.28,,,,Clear
2016-08-24 16:00,2016,8,24,16:00,‡,23.3,,15.0,,59.0,,30.0,,15.0,,48.3,,102.09,,,,Clear
2016-08-24 19:00,2016,8,24,19:00,‡,19.6,,15.3,,76.0,,31.0,,11.0,,48.3,,101.97,,,,Mainly Clear
2016-08-24 22:00,2016,8,24,22:00,‡,17.0,,15.4,,90.0,,31.0,,9.0,,48.3,,101.94,,,,Mainly Clear
2016-08-25 01:00,2016,8,25,01:00,‡,18.0,,14.2,,78.0,,16.0,,7.0,,48.3,,101.98,,,,Mainly Clear
2016-08-25 04:00,2016,8,25,04:00,‡,16.4,,14.3,,87.0,,31.0,,15.0,,48.3,,101.99,,,,Mainly Clear
2016-08-25 07:00,2016,8,25,07:00,‡,18.5,,15.4,,82.0,,31.0,,15.0,,48.3,,102.04,,,,Mainly Clear
2016-08-25 10:00,2016,8,25,10:00,‡,21.8,,14.8,,64.0,,30.0,,23.0,,48.3,,101.96,,,,Mainly Clear
2016-08-25 13:00,2016,8,25,13:00,‡,24.0,,15.4,,58.0,,29.0,,17.0,,48.3,,101.78,,,,Mainly Clear
2016-08-25 16:00,2016,8,25,16:00,‡,25.5,,13.6,,47.0,,28.0,,8.0,,48.3,,101.57,,,,Mainly Clear
2016-08-25 19:00,2016,8,25,19:00,‡,20.9,,13.7,,63.0,,30.0,,7.0,,48.3,,101.42,,,,Clear
2016-08-25 22:00,2016,8,25,22:00,‡,18.6,,13.7,,73.0,,36.0,,2.0,,48.3,,101.38,,,,Mainly Clear
2016-08-26 01:00,2016,8,26,01:00,‡,16.5,,14.4,,87.0,,33.0,,6.0,,48.3,,101.38,,,,Clear
2016-08-26 04:00,2016,8,26,04:00,‡,16.8,,12.4,,75.0,,33.0,,3.0,,48.3,,101.35,,,,Clear
2016-08-26 07:00,2016,8,26,07:00,‡,18.3,,14.3,,77.0,,34.0,,12.0,,48.3,,101.36,,,,Cloudy
2016-08-26 10:00,2016,8,26,10:00,‡,22.5,,16.2,,67.0,,23.0,,13.0,,48.3,,101.27,,,,Mostly Cloudy
2016-08-26 13:00,2016,8,26,13:00,‡,24.3,,13.7,,51.0,,26.0,,7.0,,48.3,,101.14,,,,Cloudy
2016-08-26 16:00,2016,8,26,16:00,‡,25.2,,13.3,,47.0,,23.0,,6.0,,48.3,,100.92,,,,Cloudy
2016-08-26 19:00,2016,8,26,19:00,‡,20.8,,14.8,,68.0,,30.0,,9.0,,48.3,,100.76,,,,Mostly Cloudy
2016-08-26 22:00,2016,8,26,22:00,‡,17.5,,14.3,,81.0,,32.0,,5.0,,48.3,,100.7,,,,Clear
2016-08-27 01:00,2016,8,27,01:00,‡,18.1,,16.1,,88.0,,29.0,,12.0,,48.3,,100.65,,,,Mainly Clear
2016-08-27 04:00,2016,8,27,04:00,‡,18.4,,15.5,,83.0,,28.0,,23.0,,48.3,,100.6,,,,Mainly Clear
2016-08-27 07:00,2016,8,27,07:00,‡,19.1,,15.0,,77.0,,29.0,,20.0,,48.3,,100.69,,,,Mostly Cloudy
2016-08-27 10:00,2016,8,27,10:00,‡,19.1,,12.9,,67.0,,27.0,,25.0,,48.3,,100.78,,,,Mostly Cloudy
2016-08-27 13:00,2016,8,27,13:00,‡,21.6,,11.5,,52.0,,23.0,,14.0,,48.3,,100.9,,,,Mostly Cloudy
2016-08-27 16:00,2016,8,27,16:00,‡,21.1,,12.9,,59.0,,12.0,,16.0,,48.3,,100.97,,,,Mostly Cloudy
2016-08-27 19:00,2016,8,27,19:00,‡,18.4,,11.3,,63.0,,10.0,,26.0,,32.2,,101.09,,,,Mostly Cloudy
2016-08-27 22:00,2016,8,27,22:00,‡,16.9,,10.6,,66.0,,11.0,,33.0,,32.2,,101.26,,,,Mostly Cloudy
2016-08-28 01:00,2016,8,28,01:00,‡,15.1,,10.8,,75.0,,10.0,,25.0,,32.2,,101.45,,,,Mostly Cloudy
2016-08-28 04:00,2016,8,28,04:00,‡,14.9,,10.8,,76.0,,9.0,,23.0,,32.2,,101.61,,,,Cloudy
2016-08-28 07:00,2016,8,28,07:00,‡,15.8,,11.2,,74.0,,10.0,,26.0,,32.2,,101.75,,,,Mostly Cloudy
2016-08-28 10:00,2016,8,28,10:00,‡,16.1,,11.7,,75.0,,13.0,,14.0,,48.3,,101.84,,,,Cloudy
2016-08-28 13:00,2016,8,28,13:00,‡,18.3,,12.8,,70.0,,20.0,,17.0,,48.3,,101.86,,,,Cloudy
2016-08-28 16:00,2016,8,28,16:00,‡,17.6,,12.8,,73.0,,13.0,,11.0,,48.3,,101.88,,,,Cloudy
2016-08-28 19:00,2016,8,28,19:00,‡,16.4,,13.9,,85.0,,36.0,,5.0,,32.2,,101.76,,,,Mostly Cloudy
2016-08-28 22:00,2016,8,28,22:00,‡,16.2,,14.4,,89.0,,24.0,,9.0,,24.1,,101.71,,,,Cloudy
2016-08-29 01:00,2016,8,29,01:00,‡,15.3,,13.7,,90.0,,26.0,,6.0,,24.1,,101.69,,,,Mostly Cloudy
2016-08-29 04:00,2016,8,29,04:00,‡,14.0,,13.4,,96.0,,7.0,,5.0,,24.1,,101.68,,,,Mostly Cloudy
2016-08-29 10:00,2016,8,29,10:00,‡,18.8,,14.3,,75.0,,11.0,,14.0,,32.2,,101.65,,,,Mainly Clear
2016-08-29 13:00,2016,8,29,13:00,‡,20.1,,15.4,,74.0,,22.0,,20.0,,48.3,,101.5,,,,Mostly Cloudy
2016-08-29 16:00,2016,8,29,16:00,‡,22.4,,13.3,,56.0,,15.0,,12.0,,48.3,,101.38,,,,Mostly Cloudy
2016-08-29 19:00,2016,8,29,19:00,‡,19.6,,11.7,,60.0,,13.0,,10.0,,48.3,,101.36,,,,Mostly Cloudy
2016-08-29 22:00,2016,8,29,22:00,‡,17.1,,12.1,,72.0,,15.0,,10.0,,32.2,,101.44,,,,Mostly Cloudy
2016-08-30 01:00,2016,8,30,01:00,‡,15.9,,13.2,,84.0,,9.0,,13.0,,32.2,,101.46,,,,Mostly Cloudy
2016-08-30 04:00,2016,8,30,04:00,‡,13.9,,12.6,,92.0,,10.0,,18.0,,32.2,,101.52,,,,Mainly Clear
2016-08-30 07:00,2016,8,30,07:00,‡,15.1,,13.2,,88.0,,10.0,,22.0,,32.2,,101.6,,,,Cloudy
2016-08-30 10:00,2016,8,30,10:00,‡,18.6,,13.3,,71.0,,12.0,,18.0,,32.2,,101.52,,,,Mostly Cloudy
2016-08-30 13:00,2016,8,30,13:00,‡,20.6,,13.2,,62.0,,15.0,,17.0,,48.3,,101.42,,,,Mostly Cloudy
2016-08-30 16:00,2016,8,30,16:00,‡,20.5,,12.1,,58.0,,14.0,,22.0,,48.3,,101.36,,,,Mostly Cloudy
2016-08-30 19:00,2016,8,30,19:00,‡,17.1,,12.1,,72.0,,10.0,,16.0,,32.2,,101.36,,,,Mostly Cloudy
2016-08-30 22:00,2016,8,30,22:00,‡,18.2,,12.1,,67.0,,10.0,,17.0,,32.2,,101.41,,,,Cloudy
2016-08-31 01:00,2016,8,31,01:00,‡,18.3,,12.4,,68.0,,10.0,,14.0,,32.2,,101.35,,,,Cloudy
2016-08-31 07:00,2016,8,31,07:00,‡,16.3,,14.3,,88.0,,8.0,,13.0,,24.1,,101.33,,,,Cloudy
2016-08-31 08:00,2016,8,31,08:00,‡,16.2,,14.8,,91.0,,10.0,,13.0,,24.1,,101.36,,,,Rain
2016-08-31 10:00,2016,8,31,10:00,‡,17.8,,15.1,,84.0,,9.0,,16.0,,24.1,,101.38,,,,Cloudy
2016-08-31 11:00,2016,8,31,11:00,‡,17.0,,14.1,,83.0,,11.0,,21.0,,32.2,,101.39,,,,Rain
2016-08-31 12:00,2016,8,31,12:00,‡,17.5,,16.0,,91.0,,8.0,,15.0,,24.1,,101.37,,,,Rain
2016-08-31 19:00,2016,8,31,19:00,‡,16.0,,13.9,,87.0,,10.0,,17.0,,24.1,,101.31,,,,Cloudy
2016-08-31 22:00,2016,8,31,22:00,‡,15.9,,14.6,,92.0,,10.0,,12.0,,32.2,,101.32,,,,Cloudy
2016-09-01 01:00,2016,9,1,01:00,‡,15.4,,13.6,,89.0,,9.0,,17.0,,32.2,,101.33,,,,Cloudy
2016-09-01 04:00,2016,9,1,04:00,‡,12.9,,12.3,,96.0,,3.0,,10.0,,48.3,,101.37,,,,Mainly Clear
2016-09-01 07:00,2016,9,1,07:00,‡,14.9,,12.3,,84.0,,11.0,,14.0,,32.2,,101.46,,,,Mostly Cloudy
2016-09-01 10:00,2016,9,1,10:00,‡,15.8,,12.8,,82.0,,12.0,,16.0,,24.1,,101.5,,,,Rain
2016-09-01 13:00,2016,9,1,13:00,‡,17.9,,11.8,,67.0,,15.0,,20.0,,24.1,,101.5,,,,Cloudy
2016-09-01 16:00,2016,9,1,16:00,‡,16.6,,13.0,,79.0,,18.0,,13.0,,24.1,,101.4,,,,Rain
2016-09-01 17:00,2016,9,1,17:00,‡,16.0,,13.3,,84.0,,18.0,,9.0,,24.1,,101.36,,,,Rain
2016-09-01 18:00,2016,9,1,18:00,‡,14.9,,12.4,,85.0,,19.0,,9.0,,19.3,,101.33,,,,Rain
2016-09-01 19:00,2016,9,1,19:00,‡,14.2,,12.4,,89.0,,11.0,,4.0,,24.1,,101.3,,,,Rain
2016-09-01 20:00,2016,9,1,20:00,‡,14.6,,12.7,,88.0,,7.0,,7.0,,24.1,,101.27,,,,Rain
2016-09-01 21:00,2016,9,1,21:00,‡,14.1,,12.5,,90.0,,4.0,,16.0,,24.1,,101.25,,,,Rain
2016-09-01 22:00,2016,9,1,22:00,‡,14.4,,11.9,,85.0,,6.0,,13.0,,24.1,,101.27,,,,Cloudy
2016-09-02 01:00,2016,9,2,01:00,‡,13.8,,12.0,,89.0,,8.0,,13.0,,19.3,,101.21,,,,Rain
2016-09-02 02:00,2016,9,2,02:00,‡,13.7,,11.9,,89.0,,8.0,,15.0,,24.1,,101.19,,,,Rain
2016-09-02 04:00,2016,9,2,04:00,‡,12.9,,12.1,,95.0,,8.0,,20.0,,16.1,,101.17,,,,Cloudy
2016-09-02 05:00,2016,9,2,05:00,‡,12.8,,11.7,,93.0,,9.0,,22.0,,19.3,,101.18,,,,Rain
2016-09-02 07:00,2016,9,2,07:00,‡,13.3,,12.4,,94.0,,14.0,,13.0,,16.1,,101.28,,,,Cloudy
2016-09-02 10:00,2016,9,2,10:00,‡,15.0,,12.9,,87.0,,19.0,,11.0,,16.1,,101.33,,,,Cloudy
2016-09-02 13:00,2016,9,2,13:00,‡,17.1,,13.1,,77.0,,23.0,,13.0,,24.1,,101.39,,,,Mostly Cloudy
2016-09-02 16:00,2016,9,2,16:00,‡,16.3,,12.1,,76.0,,23.0,,10.0,,32.2,,101.4,,,,Mostly Cloudy
2016-09-02 19:00,2016,9,2,19:00,‡,15.7,,11.5,,76.0,,36.0,,2.0,,48.3,,101.42,,,,Mostly Cloudy
2016-09-02 22:00,2016,9,2,22:00,‡,13.6,,11.8,,89.0,,9.0,,11.0,,32.2,,101.48,,,,Mainly Clear
2016-09-03 01:00,2016,9,3,01:00,‡,13.5,,11.7,,89.0,,9.0,,14.0,,24.1,,101.47,,,,Mostly Cloudy
2016-09-03 04:00,2016,9,3,04:00,‡,13.1,,11.4,,89.0,,12.0,,12.0,,19.3,,101.47,,,,Cloudy
2016-09-03 05:00,2016,9,3,05:00,‡,12.8,,11.7,,93.0,,11.0,,10.0,,16.1,,101.47,,,,Rain
2016-09-03 10:00,2016,9,3,10:00,‡,15.1,,12.3,,83.0,,9.0,,10.0,,19.3,,101.59,,,,Mostly Cloudy
2016-09-03 13:00,2016,9,3,13:00,‡,16.9,,12.1,,73.0,,24.0,,12.0,,24.1,,101.59,,,,Mostly Cloudy
2016-09-03 16:00,2016,9,3,16:00,‡,17.0,,11.6,,70.0,,26.0,,14.0,,32.2,,101.5,,,,Mainly Clear
2016-09-03 19:00,2016,9,3,19:00,‡,13.9,,10.9,,82.0,,27.0,,5.0,,32.2,,101.48,,,,Mainly Clear
2016-09-03 22:00,2016,9,3,22:00,‡,13.8,,10.8,,82.0,,6.0,,3.0,,32.2,,101.52,,,,Mostly Cloudy
2016-09-04 01:00,2016,9,4,01:00,‡,12.8,,10.5,,86.0,,8.0,,7.0,,32.2,,101.48,,,,Mostly Cloudy
2016-09-04 04:00,2016,9,4,04:00,‡,10.7,,9.6,,93.0,,2.0,,3.0,,32.2,,101.5,,,,Mainly Clear
2016-09-04 07:00,2016,9,4,07:00,‡,12.2,,10.8,,91.0,,11.0,,5.0,,32.2,,101.56,,,,Mostly Cloudy
2016-09-04 10:00,2016,9,4,10:00,‡,15.8,,12.2,,79.0,,29.0,,16.0,,32.2,,101.55,,,,Mostly Cloudy
2016-09-04 13:00,2016,9,4,13:00,‡,18.3,,13.0,,71.0,,27.0,,9.0,,48.3,,101.42,,,,Mainly Clear
2016-09-04 16:00,2016,9,4,16:00,‡,17.7,,13.1,,74.0,,23.0,,11.0,,48.3,,101.34,,,,Mainly Clear
2016-09-04 19:00,2016,9,4,19:00,‡,16.1,,11.3,,73.0,,15.0,,7.0,,48.3,,101.34,,,,Mainly Clear
2016-09-04 22:00,2016,9,4,22:00,‡,13.8,,10.8,,82.0,,10.0,,14.0,,32.2,,101.39,,,,Mainly Clear
2016-09-05 01:00,2016,9,5,01:00,‡,13.2,,10.9,,86.0,,10.0,,14.0,,32.2,,101.42,,,,Mainly Clear
2016-09-05 04:00,2016,9,5,04:00,‡,12.9,,10.6,,86.0,,11.0,,16.0,,32.2,,101.45,,,,Mostly Cloudy
2016-09-05 07:00,2016,9,5,07:00,‡,12.6,,11.0,,90.0,,9.0,,16.0,,24.1,,101.51,,,,Mostly Cloudy
2016-09-05 10:00,2016,9,5,10:00,‡,14.1,,10.6,,79.0,,12.0,,23.0,,24.1,,101.57,,,,Cloudy
2016-09-05 13:00,2016,9,5,13:00,‡,14.9,,10.6,,75.0,,11.0,,24.0,,32.2,,101.57,,,,Cloudy
2016-09-05 16:00,2016,9,5,16:00,‡,15.5,,10.3,,71.0,,14.0,,17.0,,24.1,,101.5,,,,Cloudy
2016-09-05 19:00,2016,9,5,19:00,‡,14.3,,10.6,,78.0,,13.0,,10.0,,32.2,,101.47,,,,Cloudy
2016-09-05 22:00,2016,9,5,22:00,‡,13.5,,11.4,,87.0,,17.0,,3.0,,24.1,,101.43,,,,Mostly Cloudy
2016-09-05 23:00,2016,9,5,23:00,‡,13.3,,11.7,,90.0,,14.0,,5.0,,24.1,,101.37,,,,Rain
2016-09-06 00:00,2016,9,6,00:00,‡,13.2,,11.5,,89.0,,13.0,,4.0,,24.1,,101.35,,,,Rain
2016-09-06 01:00,2016,9,6,01:00,‡,13.4,,11.5,,88.0,,36.0,,3.0,,24.1,,101.33,,,,Rain
2016-09-06 04:00,2016,9,6,04:00,‡,12.9,,11.8,,93.0,,2.0,,8.0,,16.1,,101.3,,,,Mostly Cloudy
2016-09-06 07:00,2016,9,6,07:00,‡,13.1,,11.8,,92.0,,11.0,,10.0,,24.1,,101.35,,,,Cloudy
2016-09-06 10:00,2016,9,6,10:00,‡,14.8,,11.6,,81.0,,17.0,,5.0,,24.1,,101.43,,,,Cloudy
2016-09-06 13:00,2016,9,6,13:00,‡,16.7,,12.7,,77.0,,24.0,,13.0,,24.1,,101.5,,,,Mainly Clear
2016-09-06 16:00,2016,9,6,16:00,‡,17.0,,13.0,,77.0,,24.0,,8.0,,48.3,,101.56,,,,Mainly Clear
2016-09-06 19:00,2016,9,6,19:00,‡,16.0,,10.8,,71.0,,23.0,,4.0,,48.3,,101.62,,,,Mostly Cloudy
2016-09-06 22:00,2016,9,6,22:00,‡,14.2,,12.3,,88.0,,11.0,,9.0,,32.2,,101.74,,,,Cloudy
2016-09-07 01:00,2016,9,7,01:00,‡,14.0,,12.4,,90.0,,9.0,,12.0,,24.1,,101.78,,,,Cloudy
2016-09-07 04:00,2016,9,7,04:00,‡,14.0,,12.2,,89.0,,13.0,,4.0,,24.1,,101.81,,,,Cloudy
2016-09-07 07:00,2016,9,7,07:00,‡,14.6,,12.1,,85.0,,10.0,,12.0,,24.1,,101.9,,,,Cloudy
2016-09-07 10:00,2016,9,7,10:00,‡,16.1,,12.5,,79.0,,14.0,,14.0,,24.1,,101.93,,,,Cloudy
2016-09-07 13:00,2016,9,7,13:00,‡,16.4,,12.8,,79.0,,13.0,,10.0,,24.1,,101.92,,,,Rain
2016-09-07 14:00,2016,9,7,14:00,‡,15.6,,13.6,,88.0,,14.0,,11.0,,19.3,,101.94,,,,Rain
2016-09-07 15:00,2016,9,7,15:00,‡,15.2,,12.9,,86.0,,20.0,,21.0,,24.1,,101.94,,,,Rain
2016-09-07 16:00,2016,9,7,16:00,‡,14.9,,12.3,,84.0,,19.0,,15.0,,24.1,,101.94,,,,Cloudy
2016-09-07 17:00,2016,9,7,17:00,‡,14.6,,12.1,,85.0,,14.0,,10.0,,24.1,,101.92,,,,Rain
2016-09-07 19:00,2016,9,7,19:00,‡,13.8,,12.2,,90.0,,9.0,,18.0,,24.1,,101.91,,,,Cloudy
2016-09-07 22:00,2016,9,7,22:00,‡,14.1,,12.5,,90.0,,8.0,,13.0,,24.1,,101.93,,,,Cloudy
2016-09-08 01:00,2016,9,8,01:00,‡,13.4,,12.1,,92.0,,8.0,,8.0,,24.1,,101.96,,,,Mostly Cloudy
2016-09-08 04:00,2016,9,8,04:00,‡,12.4,,11.5,,94.0,,12.0,,12.0,,24.1,,102.04,,,,Mainly Clear
2016-09-08 07:00,2016,9,8,07:00,‡,15.1,,14.0,,93.0,,27.0,,13.0,,24.1,,102.14,,,,Mainly Clear
2016-09-08 10:00,2016,9,8,10:00,‡,16.9,,13.5,,80.0,,26.0,,27.0,,32.2,,102.25,,,,Mostly Cloudy
2016-09-08 13:00,2016,9,8,13:00,‡,17.9,,12.6,,71.0,,26.0,,27.0,,32.2,,102.32,,,,Mainly Clear
2016-09-08 16:00,2016,9,8,16:00,‡,18.8,,11.9,,64.0,,28.0,,23.0,,48.3,,102.33,,,,Mainly Clear
2016-09-08 19:00,2016,9,8,19:00,‡,15.8,,10.6,,71.0,,26.0,,7.0,,48.3,,102.41,,,,Mainly Clear
2016-09-08 22:00,2016,9,8,22:00,‡,12.8,,9.3,,79.0,,9.0,,11.0,,48.3,,102.58,,,,Mainly Clear
2016-09-09 01:00,2016,9,9,01:00,‡,11.3,,9.7,,90.0,,9.0,,14.0,,48.3,,102.64,,,,Clear
2016-09-09 04:00,2016,9,9,04:00,‡,11.8,,10.1,,89.0,,8.0,,11.0,,48.3,,102.74,,,,Clear
2016-09-09 07:00,2016,9,9,07:00,‡,12.6,,10.9,,89.0,,16.0,,5.0,,48.3,,102.75,,,,Mostly Cloudy
2016-09-09 10:00,2016,9,9,10:00,‡,15.9,,11.9,,77.0,,23.0,,10.0,,48.3,,102.72,,,,Mostly Cloudy
2016-09-09 13:00,2016,9,9,13:00,‡,17.5,,11.2,,66.0,,25.0,,11.0,,48.3,,102.64,,,,Mostly Cloudy
2016-09-09 16:00,2016,9,9,16:00,‡,20.7,,11.2,,54.0,,27.0,,4.0,,48.3,,102.45,,,,Mostly Cloudy
2016-09-09 19:00,2016,9,9,19:00,‡,15.9,,11.1,,73.0,,36.0,,2.0,,48.3,,102.29,,,,Mainly Clear
2016-09-09 22:00,2016,9,9,22:00,‡,15.5,,11.3,,76.0,,35.0,,5.0,,48.3,,102.26,,,,Mostly Cloudy
2016-09-10 01:00,2016,9,10,01:00,‡,15.7,,10.9,,73.0,,10.0,,10.0,,48.3,,102.08,,,,Cloudy
2016-09-10 04:00,2016,9,10,04:00,‡,15.3,,11.3,,77.0,,10.0,,9.0,,48.3,,102.01,,,,Cloudy
2016-09-10 07:00,2016,9,10,07:00,‡,14.9,,11.7,,81.0,,13.0,,11.0,,48.3,,102.01,,,,Mostly Cloudy
2016-09-10 10:00,2016,9,10,10:00,‡,19.6,,11.2,,58.0,,15.0,,16.0,,48.3,,101.91,,,,Mainly Clear
2016-09-10 13:00,2016,9,10,13:00,‡,19.6,,14.1,,70.0,,29.0,,17.0,,48.3,,101.81,,,,Mostly Cloudy
2016-09-10 16:00,2016,9,10,16:00,‡,17.6,,13.4,,76.0,,28.0,,17.0,,48.3,,101.76,,,,Mostly Cloudy
2016-09-10 19:00,2016,9,10,19:00,‡,16.9,,13.1,,78.0,,28.0,,29.0,,48.3,,101.64,,,,Mostly Cloudy
2016-09-10 22:00,2016,9,10,22:00,‡,16.1,,11.5,,74.0,,29.0,,29.0,,32.2,,101.63,,,,Mostly Cloudy
2016-09-11 01:00,2016,9,11,01:00,‡,14.5,,9.6,,72.0,,29.0,,39.0,,32.2,,101.61,,,,Mainly Clear
2016-09-11 04:00,2016,9,11,04:00,‡,13.4,,10.4,,82.0,,29.0,,37.0,,32.2,,101.72,,,,Mainly Clear
2016-09-11 07:00,2016,9,11,07:00,‡,14.0,,10.3,,78.0,,1.0,,10.0,,48.3,,102.0,,,,Mainly Clear
2016-09-11 10:00,2016,9,11,10:00,‡,17.3,,11.6,,69.0,,30.0,,21.0,,48.3,,102.12,,,,Mainly Clear
2016-09-11 13:00,2016,9,11,13:00,‡,17.7,,11.8,,68.0,,28.0,,24.0,,48.3,,102.14,,,,Mainly Clear
2016-09-11 16:00,2016,9,11,16:00,‡,17.4,,12.4,,72.0,,28.0,,19.0,,48.3,,102.07,,,,Clear
2016-09-11 19:00,2016,9,11,19:00,‡,14.1,,11.6,,85.0,,30.0,,9.0,,48.3,,102.07,,,,Mainly Clear
2016-09-11 22:00,2016,9,11,22:00,‡,14.8,,10.5,,75.0,,9.0,,4.0,,32.2,,102.16,,,,Clear
2016-09-12 01:00,2016,9,12,01:00,‡,11.2,,9.5,,89.0,,34.0,,5.0,,32.2,,102.28,,,,Clear
2016-09-12 04:00,2016,9,12,04:00,‡,13.0,,11.7,,92.0,,31.0,,16.0,,32.2,,102.31,,,,Clear
2016-09-12 07:00,2016,9,12,07:00,‡,14.2,,12.4,,89.0,,30.0,,16.0,,48.3,,102.39,,,,Clear
2016-09-12 10:00,2016,9,12,10:00,‡,16.7,,12.9,,78.0,,28.0,,26.0,,48.3,,102.39,,,,Clear
2016-09-12 13:00,2016,9,12,13:00,‡,18.0,,12.7,,71.0,,31.0,,26.0,,48.3,,102.24,,,,Clear
2016-09-12 16:00,2016,9,12,16:00,‡,18.7,,12.8,,68.0,,29.0,,16.0,,48.3,,102.07,,,,Clear
2016-09-12 19:00,2016,9,12,19:00,‡,15.0,,11.6,,80.0,,30.0,,15.0,,48.3,,101.95,,,,Mainly Clear
2016-09-12 22:00,2016,9,12,22:00,‡,13.8,,8.7,,71.0,,36.0,,8.0,,32.2,,101.92,,,,Clear
2016-09-13 01:00,2016,9,13,01:00,‡,10.7,,8.0,,83.0,,29.0,,5.0,,32.2,,101.94,,,,Clear
2016-09-13 04:00,2016,9,13,04:00,‡,11.9,,10.8,,93.0,,,,0.0,,32.2,,101.91,,,,Clear
2016-09-13 07:00,2016,9,13,07:00,‡,12.1,,9.7,,85.0,,1.0,,4.0,,48.3,,101.89,,,,Mainly Clear
2016-09-13 10:00,2016,9,13,10:00,‡,17.4,,11.5,,68.0,,29.0,,21.0,,48.3,,101.83,,,,Clear
